created_at,annotation_type,book_key,corpus_row,google_volume_id,canonical_isbn_13,isbn_13,isbn_10,title,author,concept_slug,concept_name,parent_slug,parent_name,strength,strength_label,notes
2026-05-17T09:08:47+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Chapter 11 is “Estimating Growth,” including historical growth, analyst estimates, fundamental determinants, and qualitative aspects of growth; valuation examples connect earnings, payout, reinvestment, ROE/ROC, and growth."
2026-05-17T09:09:00+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,1.0,confirmed,"Chapter 6 is explicitly “Market Efficiency—Definition, Tests, and Evidence,” covering efficient markets, price reactions, anomalies, insiders, and investment professionals."
2026-05-17T09:09:13+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Chapters 4, 7, and 8 teach risk, expected return, equity risk models, risk-free rates, risk premiums, default spreads, cost of equity, cost of debt, and cost of capital."
2026-05-17T09:09:26+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,1.0,confirmed,"Broad asset/instrument coverage: option pricing, financial service firms, real estate, other cash-flow and non-cash-flow assets, natural resource options, patents, expansion/abandonment options, and distressed equity."
2026-05-17T09:09:38+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,probabilistic_thinking_and_uncertainty,Probabilistic Thinking and Uncertainty,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Chapter 33 directly teaches probabilistic valuation through scenario analysis, decision trees, simulations, and risk-assessment approaches"
2026-05-17T09:09:54+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,leverage_and_margin_risk,Leverage and Margin Risk,risk_management,Risk Management,0.5,weak,"Covered through firm valuation, APV, leverage effects on firm value, financial leverage, and distressed/highly levered firms. This is corporate leverage rather than trader margin"
2026-05-17T09:10:07+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,credit_debt_and_financial_crises,"Credit, Debt, and Financial Crises",macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",0.5,weak,"Present through default risk models, default spreads, cost of debt, distressed firms, and financial service firm valuation, but not primarily a credit-crisis history book."
2026-05-17T09:10:19+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,interest_rates_and_monetary_policy,Interest Rates and Monetary Policy,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",0.5,weak,"Covers risk-free rates, time-varying discount rates, interest-rate inputs to valuation, and risk premiums. It does not centrally teach monetary policy."
2026-05-17T09:11:17+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,asset_allocation,Asset Allocation,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Central organizing concept of the book; taught in Ch. 1 “Planning for Investment Success,” Ch. 3 “Asset Allocation Explained,” Ch. 12 “Building Your Portfolio,” and Ch. 14 “When to Change Your Asset Allocation.”"
2026-05-17T09:11:29+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Ch. 3 directly teaches diversification, correlations, and portfolio-level risk reduction; Ch. 4 expands this into multi-asset-class investing."
2026-05-17T09:11:43+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,portfolio_rebalancing,Portfolio Rebalancing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,Ch. 3 explains rebalancing as a risk-control tool; Ch. 13 connects rebalancing to maintaining the intended allocation under behavioral pressure.
2026-05-17T09:11:56+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Ch. 2 “Understanding Investment Risk” and Ch. 3’s risk-and-return discussion teach risk, volatility, return expectations, and portfolio tradeoffs"
2026-05-17T09:12:16+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,time_horizon_and_goal_based_investing,Time Horizon and Goal-Based Investing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Ch. 12 uses life-cycle portfolio construction; Ch. 14 says allocation should change with long-term liabilities, savings goals, and life stage"
2026-05-17T09:12:29+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,1.0,confirmed,"Ch. 4–10 cover multi-asset investing across U.S. equity, international equity, fixed income, real estate, and alternatives."
2026-05-17T09:12:40+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Ch. 13 focuses on investor behavior, emotional reactions to bear/bull markets, and staying with an allocation plan."
2026-05-17T09:12:51+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"The PDF repeatedly favors low-cost index funds/ETFs and discusses active management in the glossary, but active-vs-passive theory is not the main teaching focus."
2026-05-17T09:13:06+00:00,manual,google:vpsrAQAAMAAJ,449,vpsrAQAAMAAJ,,,,All About Asset Allocation,Richard Ferri,inflation_and_purchasing_power,Inflation and Purchasing Power,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",0.5,weak,inflation_and_purchasing_power
2026-05-17T09:13:31+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,1.0,confirmed,Ch. 1 defines fixed-income securities; Ch. 2 covers fixed-income markets; Ch. 7 covers asset-backed securities.
2026-05-17T09:13:42+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,Ch. 3 teaches bond valuation; Ch. 8 teaches arbitrage-free valuation; Ch. 9 values bonds with embedded options.
2026-05-17T09:13:54+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,interest_rates_and_monetary_policy,Interest Rates and Monetary Policy,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Ch. 3 covers maturity structure of interest rates; Ch. 10 covers spot rates, forward rates, swap curves, and term-structure models."
2026-05-17T09:14:05+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,credit_debt_and_financial_crises,"Credit, Debt, and Financial Crises",macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Ch. 5 “Fundamentals of Credit Analysis” and Ch. 6 “Credit Analysis Models” teach credit risk, ratings, credit spreads, recovery, and default modeling."
2026-05-17T09:14:16+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Ch. 4 “Understanding Fixed-Income Risk and Return” centrally covers sources of return, duration, convexity, interest-rate risk, credit risk, and liquidity risk."
2026-05-17T09:14:28+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Ch. 11 compares pure bond indexing, enhanced indexing, and active fixed-income strategies."
2026-05-17T09:14:39+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,leverage_and_margin_risk,Leverage and Margin Risk,risk_management,Risk Management,1.0,confirmed,"Ch. 12 explicitly covers leverage, repos, derivatives-enabled strategies, and their effects on portfolio duration and returns."
2026-05-17T09:14:50+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,currency_and_global_macro_forces,Currency and Global Macro Forces,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Ch. 12 covers international bond investing, currency risk, hedging decisions, breakeven spread analysis, and emerging market debt."
2026-05-17T09:15:02+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,portfolio_rebalancing,Portfolio Rebalancing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"Ch. 11 includes rebalancing to restore target dollar duration, but this is a fixed-income portfolio technique rather than the book’s core focus."
2026-05-17T09:15:16+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,liquidity_and_market_depth,Liquidity and Market Depth,market_foundations,Market Foundations,0.5,weak,"Liquidity risk and secondary bond-market structure are covered, but not as the central framework of the book."
2026-05-17T09:15:27+00:00,manual,isbn13:9780470107843,451,lujLawVLS3YC,9780470107843,9780470107843,0470107847,Fixed Income Analysis,Frank J. Fabozzi,price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,0.5,weak,"Ch. 8’s law of one price and arbitrage-free valuation relate to price formation, but the treatment is valuation-focused rather than market-efficiency-focused."
2026-05-17T09:16:01+00:00,manual,isbn13:9783031160080,453,SBmyEAAAQBAJ,9783031160080,9783031160080,3031160088,"Manias, Panics, and Crashes","Robert Z. Aliber, Charles P. Kindleberger, Robert N. McCauley",credit_debt_and_financial_crises,"Credit, Debt, and Financial Crises",macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Core subject of the book; Ch. 1 “Financial Crisis,” Ch. 4 “Expansion of Credit,” Ch. 9 “Frauds, Swindles, and the Credit Cycle,” and Ch. 10–12 on crisis responses/lenders of last resort."
2026-05-17T09:16:13+00:00,manual,isbn13:9783031160080,453,SBmyEAAAQBAJ,9783031160080,9783031160080,3031160088,"Manias, Panics, and Crashes","Robert Z. Aliber, Charles P. Kindleberger, Robert N. McCauley",business_cycles_and_market_cycles,Business Cycles and Market Cycles,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Ch. 2 “Anatomy of a Typical Crisis,” Ch. 5 “The Critical Stage,” and Ch. 6 “Euphoria and Economic Booms” teach recurring crisis-cycle structure."
2026-05-17T09:16:23+00:00,manual,isbn13:9783031160080,453,SBmyEAAAQBAJ,9783031160080,9783031160080,3031160088,"Manias, Panics, and Crashes","Robert Z. Aliber, Charles P. Kindleberger, Robert N. McCauley",currency_and_global_macro_forces,Currency and Global Macro Forces,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,Ch. 1 discusses currency crises and exchange-rate instability; Ch. 7 covers international contagion; Ch. 12 covers the international lender of last resort.
